source,dest,dist
1538,"מתנ""ס - י'א",1.884481214280734
1538,מרכז הצעירים,1.3833368713566447
1538,"מתנ""ס רמות",3.7990104885350675
1538,"מתנ""ס נווה זאב",1.4565353521805833
1538,מתנס נווה נוי,2.3401311662223714
1539,"מתנ""ס לוין",2.020700194670348
1539,"מתנ""ס נירים",2.355109314088521
1539,"מתנ""ס נעורים",2.287310442250135
1539,"מתנ""ס פאני קפלן",2.7222536625094222
1539,"מתנ""ס טאובל",2.654380730250508
1539,"מתנ""ס - י'א",1.798451007340435
1539,מרכז הצעירים,1.403175852832176
1539,"מתנ""ס רמות",3.9307693065656766
1539,"מתנ""ס נווה זאב",1.298774548972013
1539,מתנס נווה נוי,2.2958205188815093
1540,"מתנ""ס לוין",2.239915654417748
1540,"מתנ""ס נירים",2.5716741956792064
1540,"מתנ""ס נעורים",2.50345761191971
1540,"מתנ""ס פאני קפלן",2.9402406846233777
1540,"מתנ""ס טאובל",2.8359245642677284
1540,"מתנ""ס - י'א",1.843813462714768
1540,מרכז הצעירים,1.3248693556481976
1540,"מתנ""ס רמות",4.148984120504073
1540,"מתנ""ס נווה זאב",1.081267881149303
1540,מתנס נווה נוי,2.1390322207415275
1541,"מתנ""ס לוין",2.156600456666307
1541,"מתנ""ס נירים",2.461896203529205
1541,"מתנ""ס נעורים",2.4566442234716868
1541,"מתנ""ס פאני קפלן",2.880098237027625
1541,"מתנ""ס טאובל",2.8757660975945463
1541,"מתנ""ס - י'א",1.6323551830425755
1541,מרכז הצעירים,1.5376215208323043
1541,"מתנ""ס רמות",4.046970258744048
1541,"מתנ""ס נווה זאב",1.1598467231272662
1541,מתנס נווה נוי,2.3423925954957747
1542,"מתנ""ס לוין",2.2276107088971724
1542,"מתנ""ס נירים",2.509228052998788
1542,"מתנ""ס נעורים",2.5524931229303056
1542,"מתנ""ס פאני קפלן",2.9653533485891725
1542,"מתנ""ס טאובל",3.01747835281332
1542,"מתנ""ס - י'א",1.492846672284438
1542,מרכז הצעירים,1.6770940086201491
1542,"מתנ""ס רמות",4.096714540148702
1542,"מתנ""ס נווה זאב",1.1235590835403504
1542,מתנס נווה נוי,2.4299828475266017
1543,"מתנ""ס לוין",2.3384026468955184
1543,"מתנ""ס נירים",2.5388115478837388
1543,"מתנ""ס נעורים",2.7331233572684472
1543,"מתנ""ס פאני קפלן",3.1039128902720856
1543,"מתנ""ס טאובל",3.3499146209374024
1543,"מתנ""ס - י'א",1.0114403257062292
1543,מרכז הצעירים,2.178392029434968
1543,"מתנ""ס רמות",4.107416817318471
1543,"מתנ""ס נווה זאב",1.3300986139279345
1543,מתנס נווה נוי,2.8560755776971947
1544,"מתנ""ס לוין",2.3369520673325512
1544,"מתנ""ס נירים",2.531784554136507
1544,"מתנ""ס נעורים",2.7357655642531347
1544,"מתנ""ס פאני קפלן",3.1033439356197166
1544,"מתנ""ס טאובל",3.362776015781323
1544,"מתנ""ס - י'א",0.9781051248827822
1544,מרכז הצעירים,2.211016163988172
1544,"מתנ""ס רמות",4.097864569947757
1544,"מתנ""ס נווה זאב",1.357894416719189
1544,מתנס נווה נוי,2.8890425218465663
1545,"מתנ""ס לוין",2.2077502769380173
1545,"מתנ""ס נירים",2.4047824442184127
1545,"מתנ""ס נעורים",2.6073870690695915
1545,"מתנ""ס פאני קפלן",2.9741467109185056
1545,"מתנ""ס טאובל",3.245543075104661
1545,"מתנ""ס - י'א",0.9784238781782959
1545,מרכז הצעירים,2.1911587848532266
1545,"מתנ""ס רמות",3.973173432610187
1545,"מתנ""ס נווה זאב",1.4352698654246807
1545,מתנס נווה נוי,2.914691070572466
1546,"מתנ""ס לוין",2.146845638347225
1546,"מתנ""ס נירים",2.3604654021488773
1546,"מתנ""ס נעורים",2.535399365304373
1546,"מתנ""ס פאני קפלן",2.91051042936652
1546,"מתנ""ס טאובל",3.1516618806319543
1546,"מתנ""ס - י'א",1.0700184297230608
1546,מרכז הצעירים,2.098652551018225
1546,"מתנ""ס רמות",3.9359480792184636
1546,"מתנ""ס נווה זאב",1.412162532074014
1546,מתנס נווה נוי,2.8460495592978283
1547,"מתנ""ס לוין",2.0567334818507113
1547,"מתנ""ס נירים",2.2752070953473225
1547,"מתנ""ס נעורים",2.443568152370308
1547,"מתנ""ס פאני קפלן",2.819743522776531
1547,"מתנ""ס טאובל",3.0633100967155853
1547,"מתנ""ס - י'א",1.0981259905071883
1547,מרכז הצעירים,2.078021192805639
1547,"מתנ""ס רמות",3.8529841871042954
1547,"מתנ""ס נווה זאב",1.466421825470214
1547,מתנס נווה נוי,2.8569524283185124
1548,"מתנ""ס לוין",2.0394059599880645
1548,"מתנ""ס נירים",2.2777528365350657
1548,"מתנ""ס נעורים",2.4104406007265258
1548,"מתנ""ס פאני קפלן",2.797269315874459
1548,"מתנ""ס טאובל",2.995779106481565
1548,"מתנ""ס - י'א",1.20720879201212
1548,מרכז הצעירים,1.9708998215041909
1548,"מתנ""ס רמות",3.8609168620225116
1548,"מתנ""ס נווה זאב",1.415272791006749
1548,מתנס נווה נוי,2.7632231379434486
1549,"מתנ""ס לוין",1.7730505529571086
1549,"מתנ""ס נירים",1.9334790744625177
1549,"מתנ""ס נעורים",2.205592229248441
1549,"מתנ""ס פאני קפלן",2.542269239933411
1549,"מתנ""ס טאובל",2.9571738163729924
1549,"מתנ""ס - י'א",0.9232403745039673
1549,מרכז הצעירים,2.3872023324180436
1549,"מתנ""ס רמות",3.4911281753871517
1549,"מתנ""ס נווה זאב",1.8874727739152894
1549,מתנס נווה נוי,3.23758419608178
1550,"מתנ""ס לוין",1.6538107136172475
1550,"מתנ""ס נירים",1.811334478296548
1550,"מתנ""ס נעורים",2.0909157186932887
1550,"מתנ""ס פאני קפלן",2.422854873218004
1550,"מתנ""ס טאובל",2.8631564232358864
1550,"מתנ""ס - י'א",0.985348453354957
1550,מרכז הצעירים,2.4121340079728957
1550,"מתנ""ס רמות",3.3701455412913712
1550,"מתנ""ס נווה זאב",1.9847830668064363
1550,מתנס נווה נוי,3.2926424241213037
1551,"מתנ""ס לוין",1.6049184509188983
1551,"מתנ""ס נירים",1.7962693277540671
1551,"מתנ""ס נעורים",2.0233182778358065
1551,"מתנ""ס פאני קפלן",2.373477711671571
1551,"מתנ""ס טאובל",2.756273593103847
1551,"מתנ""ס - י'א",1.116024100882185
1551,מרכז הצעירים,2.2821767533821955
1551,"מתנ""ס רמות",3.369738170507436
1551,"מתנ""ס נווה זאב",1.925508468361781
1551,מתנס נווה נוי,3.1810848214988456
1552,"מתנ""ס לוין",1.6333609180445574
1552,"מתנ""ס נירים",1.8376836031755228
1552,"מתנ""ס נעורים",2.042239101669877
1552,"מתנ""ס פאני קפלן",2.4006000621711916
1552,"מתנ""ס טאובל",2.7512271269712256
1552,"מתנ""ס - י'א",1.1457329017302615
1552,מרכז הצעירים,2.2210922202508288
1552,"מתנ""ס רמות",3.414928217278494
1552,"מתנ""ס נווה זאב",1.8667440358072926
1552,מתנס נווה נוי,3.116607985794887
1553,"מתנ""ס לוין",1.7070656780196891
1553,"מתנ""ס נירים",1.8914387940805977
1553,"מתנ""ס נעורים",2.12691589356507
1553,"מתנ""ס פאני קפלן",2.475872554558096
1553,"מתנ""ס טאובל",2.8537020202122743
1553,"מתנ""ס - י'א",1.040057901416149
1553,מרכז הצעירים,2.2912567171893237
1553,"מתנ""ס רמות",3.4608590708908116
1553,"מתנ""ס נווה זאב",1.8615455699116195
1553,מתנס נווה נוי,3.162987896075432
1554,"מתנ""ס לוין",1.7648624529505046
1554,"מתנ""ס נירים",1.9826939023133072
1554,"מתנ""ס נעורים",2.159959710806155
1554,"מתנ""ס פאני קפלן",2.5294253985142268
1554,"מתנ""ס טאובל",2.825394586777918
1554,"מתנ""ס - י'א",1.1480379819001492
1554,מרכז הצעירים,2.1291686159177816
1554,"מתנ""ס רמות",3.5625141726376817
1554,"מתנ""ס נווה זאב",1.7162403625610358
1554,מתנס נווה נוי,2.9951769447199905
1555,"מתנ""ס לוין",1.8029650429823119
1555,"מתנ""ס נירים",2.027941586940309
1555,"מתנ""ס נעורים",2.191457452938527
1555,"מתנ""ס פאני קפלן",2.5658462018658876
1555,"מתנ""ס טאובל",2.8385336538944284
1555,"מתנ""ס - י'א",1.1690767505476283
1555,מרכז הצעירים,2.086472683124203
1555,"מתנ""ס רמות",3.609309541103876
1555,"מתנ""ס נווה זאב",1.6631157025455638
1555,מתנס נווה נוי,2.9447433810386094
1556,"מתנ""ס לוין",1.8377209571780067
1556,"מתנ""ס נירים",2.0489199919802443
1556,"מתנ""ס נעורים",2.23565108066753
1556,"מתנ""ס פאני קפלן",2.6031323741285544
1556,"מתנ""ס טאובל",2.9003855030258596
1556,"מתנ""ס - י'א",1.0976945574907198
1556,מרכז הצעירים,2.145694780554595
1556,"מתנ""ס רמות",3.6262012948871702
1556,"מתנ""ס נווה זאב",1.6727898018024958
1556,מתנס נווה נוי,2.9892041942530767
1557,"מתנ""ס לוין",1.781572966222364
1557,"מתנ""ס נירים",2.021315023309076
1557,"מתנ""ס נעורים",2.1588010202839576
1557,"מתנ""ס פאני קפלן",2.5408431197656793
1557,"מתנ""ס טאובל",2.783683332286159
1557,"מתנ""ס - י'א",1.242209792243964
1557,מרכז הצעירים,2.0206947584163197
1557,"מתנ""ס רמות",3.605871599457655
1557,"מתנ""ס נווה זאב",1.6441789630874286
1557,מתנס נווה נוי,2.8914027137697844
1558,"מתנ""ס לוין",1.7481203086474162
1558,"מתנ""ס נירים",2.009619992887195
1558,"מתנ""ס נעורים",2.107338302639042
1558,"מתנ""ס פאני קפלן",2.5003800844895787
1558,"מתנ""ס טאובל",2.6982042671004596
1558,"מתנ""ס - י'א",1.3524653075425754
1558,מרכז הצעירים,1.9258983541008659
1558,"מתנ""ס רמות",3.596798385258129
1558,"מתנ""ס נווה זאב",1.62810286903732
1558,מתנס נווה נוי,2.8176049676977692
1559,"מתנ""ס לוין",1.8652593007477332
1559,"מתנ""ס נירים",2.1248244593817485
1559,"מתנ""ס נעורים",2.2223607883673444
1559,"מתנ""ס פאני קפלן",2.6170868518591353
1559,"מתנ""ס טאובל",2.7951945019039255
1559,"מתנ""ס - י'א",1.329126202589361
1559,מרכז הצעירים,1.8963706886573324
1559,"מתנ""ס רמות",3.7116950777190123
1559,"מתנ""ס נווה זאב",1.519906199591261
1559,מתנס נווה נוי,2.754582841294913
1560,"מתנ""ס לוין",1.686216550957012
1560,"מתנ""ס נירים",1.9731115438654971
1560,"מתנ""ס נעורים",2.0227861424626554
1560,"מתנ""ס פאני קפלן",2.427731992600374
1560,"מתנ""ס טאובל",2.575998946896552
1560,"מתנ""ס - י'א",1.4870367298940304
1560,מרכז הצעירים,1.8293754856253441
1560,"מתנ""ס רמות",3.5599070271378257
1560,"מתנ""ס נווה זאב",1.6488406488745888
1560,מתנס נווה נוי,2.754326132245621
1561,"מתנ""ס לוין",1.5847917724447886
1561,"מתנ""ס נירים",1.8257627966782946
1561,"מתנ""ס נעורים",1.9678734338007922
1561,"מתנ""ס פאני קפלן",2.3453241587821387
1561,"מתנ""ס טאובל",2.627505679878152
1561,"מתנ""ס - י'א",1.3029398431627102
1561,מרכז הצעירים,2.080013504587736
1561,"מתנ""ס רמות",3.4113365855874798
1561,"מתנ""ס נווה זאב",1.8244894250923944
1561,מתנס נווה נוי,3.0009400001254996
1562,"מתנ""ס לוין",1.546165021775783
1562,"מתנ""ס נירים",1.8128017537986576
1562,"מתנ""ס נעורים",1.908512297336834
1562,"מתנ""ס פאני קפלן",2.2988072451791552
1562,"מתנ""ס טאובל",2.5316653235782787
1562,"מתנ""ס - י'א",1.4198829215931978
1562,מרכז הצעירים,1.9868364333536306
1562,"מתנ""ס רמות",3.400298291094176
1562,"מתנ""ס נווה זאב",1.8153556037512606
1562,מתנס נווה נוי,2.9295934674420336
1563,"מתנ""ס לוין",1.5299249367664565
1563,"מתנ""ס נירים",1.8240799773320788
1563,"מתנ""ס נעורים",1.865681173780976
1563,"מתנ""ס פאני קפלן",2.270141797414206
1563,"מתנ""ס טאובל",2.440356427470469
1563,"מתנ""ס - י'א",1.5453069704955575
1563,מרכז הצעירים,1.8780310070074022
1563,"מתנ""ס רמות",3.409668911760619
1563,"מתנ""ס נווה זאב",1.7972298419050032
1563,מתנס נווה נוי,2.841941184409348
1564,"מתנ""ס לוין",1.5604815748875922
1564,"מתנ""ס נירים",1.8473807331207945
1564,"מתנ""ס נעורים",1.9024205588274292
1564,"מתנ""ס פאני קפלן",2.303960343642389
1564,"מתנ""ס טאובל",2.4841278731559027
1564,"מתנ""ס - י'א",1.5060005636107716
1564,מרכז הצעירים,1.8925854552022487
1564,"מתנ""ס רמות",3.4339502628574867
1564,"מתנ""ס נווה זאב",1.774082549208284
1564,מתנס נווה נוי,2.8452121904454466
1565,"מתנ""ס לוין",1.5492778741050506
1565,"מתנ""ס נירים",1.8785608556170863
1565,"מתנ""ס נעורים",1.8425507336583309
1565,"מתנ""ס פאני קפלן",2.265536516750263
1565,"מתנ""ס טאובל",2.3357227770932525
1565,"מתנ""ס - י'א",1.7187700476810714
1565,מרכז הצעירים,1.714920103853009
1565,"מתנ""ס רמות",3.4548713434684553
1565,"מתנ""ס נווה זאב",1.7629774184638949
1565,מתנס נווה נוי,2.705165133217923
1566,"מתנ""ס לוין",1.6312643224105086
1566,"מתנ""ס נירים",1.9794700706433426
1566,"מתנ""ס נעורים",1.8939372074018346
1566,"מתנ""ס פאני קפלן",2.328050668922957
1566,"מתנ""ס טאובל",2.3162956553298737
1566,"מתנ""ס - י'א",1.8289280001757278
1566,מרכז הצעירים,1.572971065243096
1566,"מתנ""ס רמות",3.546920091521096
1566,"מתנ""ס נווה זאב",1.6929831736456844
1566,מתנס נווה נוי,2.5710895189842575
1567,"מתנ""ס לוין",1.5578815711230138
1567,"מתנ""ס נירים",1.9168775599872296
1567,"מתנ""ס נעורים",1.8077430711115614
1567,"מתנ""ס פאני קפלן",2.245204510834935
1567,"מתנ""ס טאובל",2.221553580865593
1567,"מתנ""ס - י'א",1.8903637316589466
1567,מרכז הצעירים,1.5819734448752862
1567,"מתנ""ס רמות",3.477231358674547
1567,"מתנ""ס נווה זאב",1.77709006115838
1567,מתנס נווה נוי,2.603667457168337
1568,"מתנ""ס לוין",1.7126686933348099
1568,"מתנ""ס נירים",2.0687080500044006
1568,"מתנ""ס נעורים",1.9593859721896738
1568,"מתנ""ס פאני קפלן",2.3987464079751186
1568,"מתנ""ס טאובל",2.3371649852926963
1568,"מתנ""ס - י'א",1.8875407349410918
1568,מרכז הצעירים,1.476271000156426
1568,"מתנ""ס רמות",3.631496777048624
1568,"מתנ""ס נווה זאב",1.6251877674508723
1568,מתנס נווה נוי,2.4721848903489154
1569,"מתנ""ס לוין",1.423203565580575
1569,"מתנ""ס נירים",1.5996657485227246
1569,"מתנ""ס נעורים",1.85659896941449
1569,"מתנ""ס פאני קפלן",2.1924724738908594
1569,"מתנ""ס טאובל",2.640868668410542
1569,"מתנ""ס - י'א",1.1876324160491973
1569,מרכז הצעירים,2.3847896573553076
1569,"מתנ""ס רמות",3.1710274366134015
1569,"מתנ""ס נווה זאב",2.1157957500540183
1569,מתנס נווה נוי,3.321577287204244
1570,"מתנ""ס לוין",1.4586551794408096
1570,"מתנ""ס נירים",1.6353814058018756
1570,"מתנ""ס נעורים",1.89069305587985
1570,"מתנ""ס פאני קפלן",2.2279233493626176
1570,"מתנ""ס טאובל",2.668448763748218
1570,"מתנ""ס - י'א",1.1639695445186415
1570,מרכז הצעירים,2.374605579337732
1570,"מתנ""ס רמות",3.2061638734174918
1570,"מתנ""ס נווה זאב",2.0855996021002556
1570,מתנס נווה נוי,3.3038185969132323
1571,"מתנ""ס לוין",1.9061067714321829
1571,"מתנ""ס נירים",2.192232884395079
1571,"מתנ""ס נעורים",2.2354699880727034
1571,"מתנ""ס פאני קפלן",2.6449877094877268
1571,"מתנ""ס טאובל",2.7455230343536683
1571,"מתנ""ס - י'א",1.4751838480312922
1571,מרכז הצעירים,1.739655218224439
1571,"מתנ""ס רמות",3.779364445324875
1571,"מתנ""ס נווה זאב",1.431540638973673
1571,מתנס נווה נוי,2.6060702589819247
1572,"מתנ""ס לוין",1.507396489684999
1572,"מתנ""ס נירים",1.9488241450398782
1572,"מתנ""ס נעורים",1.5500368424128006
1572,"מתנ""ס פאני קפלן",2.013678114705991
1572,"מתנ""ס טאובל",1.6231133917363503
1572,"מתנ""ס - י'א",2.5766974526156403
1572,מרכז הצעירים,1.4348639539330004
1572,"מתנ""ס רמות",3.3705778065313714
1572,"מתנ""ס נווה זאב",2.224159544864876
1572,מתנס נווה נוי,2.5634928105027774
1573,"מתנ""ס לוין",1.56519231833372
1573,"מתנ""ס נירים",2.0064419982732646
1573,"מתנ""ס נעורים",1.6051126721429616
1573,"מתנ""ס פאני קפלן",2.068658724841431
1573,"מתנ""ס טאובל",1.6527695171443049
1573,"מתנ""ס - י'א",2.5974968299538013
1573,מרכז הצעירים,1.3779834937940436
1573,"מתנ""ס רמות",3.427300673315418
1573,"מתנ""ס נווה זאב",2.1915929361810664
1573,מתנס נווה נוי,2.5072208333427413
1574,"מתנ""ס לוין",1.584006848737097
1574,"מתנ""ס נירים",2.025940682217874
1574,"מתנ""ס נעורים",1.6194005982744768
1574,"מתנ""ס פאני קפלן",2.0828167566266096
1574,"מתנ""ס טאובל",1.6525814578471543
1574,"מתנ""ס - י'א",2.6154492270468204
1574,מרכז הצעירים,1.3619419357103335
1574,"מתנ""ס רמות",3.443316870252334
1574,"מתנ""ס נווה זאב",2.1912928386570765
1574,מתנס נווה נוי,2.4919308946752636
1575,"מתנ""ס לוין",1.7162897149553722
1575,"מתנ""ס נירים",2.1646247678988813
1575,"מתנ""ס נעורים",1.7069374312368852
1575,"מתנ""ס פאני קפלן",2.1672001563626346
1575,"מתנ""ס טאובל",1.6139137856403705
1575,"מתנ""ס - י'א",2.7891786912182917
1575,מרכז הצעירים,1.2763039986060398
1575,"מתנ""ס רמות",3.5432002838009518
1575,"מתנ""ס נווה זאב",2.245048521484809
1575,מתנס נווה נוי,2.4093119839631107
1576,"מתנ""ס לוין",1.8528094103569122
1576,"מתנ""ס נירים",2.3045425096346004
1576,"מתנ""ס נעורים",1.8096257164741545
1576,"מתנ""ס פאני קפלן",2.2648738638012134
1576,"מתנ""ס טאובל",1.608045615857326
1576,"מתנ""ס - י'א",2.946195913483258
1576,מרכז הצעירים,1.2060570123317291
1576,"מתנ""ס רמות",3.650034363017566
1576,"מתנ""ס נווה זאב",2.295619782718016
1576,מתנס נווה נוי,2.332891586350395
1577,"מתנ""ס לוין",1.9249445758756332
1577,"מתנ""ס נירים",2.3785270171630417
1577,"מתנ""ס נעורים",1.8579326987067804
1577,"מתנ""ס פאני קפלן",2.3084922141962725
1577,"מתנ""ס טאובל",1.5870273170618807
1577,"מתנ""ס - י'א",3.0527447436561492
1577,מרכז הצעירים,1.1983966103931991
1577,"מתנ""ס רמות",3.6981659316305233
1577,"מתנ""ס נווה זאב",2.356730597517917
1577,מתנס נווה נוי,2.315308784749976
1578,"מתנ""ס לוין",1.768349443006744
1578,"מתנ""ס נירים",2.22367704791026
1578,"מתנ""ס נעורים",1.6684975992096225
1578,"מתנ""ס פאני קפלן",2.1137079963256675
1578,"מתנ""ס טאובל",1.3815384965164694
1578,"מתנ""ס - י'א",3.0740989547308226
1578,מרכז הצעירים,1.4097640243455276
1578,"מתנ""ס רמות",3.506118291575823
1578,"מתנ""ס נווה זאב",2.5243997752904916
1578,מתנס נווה נוי,2.526087322560622
1579,"מתנ""ס לוין",1.6272369902742332
1579,"מתנ""ס נירים",2.0826265379428133
1579,"מתנ""ס נעורים",1.5290905758365523
1579,"מתנ""ס פאני קפלן",1.9765090434527501
1579,"מתנ""ס טאובל",1.301132506060143
1579,"מתנ""ס - י'א",3.0042244732225423
1579,מרכז הצעירים,1.5213793877788713
1579,"מתנ""ס רמות",3.36789935709303
1579,"מתנ""ס נווה זאב",2.5661024061633007
1579,מתנס נווה נוי,2.6449698763948497
1580,"מתנ""ס לוין",1.8536962210180303
1580,"מתנ""ס נירים",2.30765317090352
1580,"מתנ""ס נעורים",1.6942813220374024
1580,"מתנ""ס פאני קפלן",2.1213597942845013
1580,"מתנ""ס טאובל",1.2522722820330348
1580,"מתנ""ס - י'א",3.2856373135044117
1580,מרכז הצעירים,1.5212420560699385
1580,"מתנ""ס רמות",3.5148136942836232
1580,"מתנ""ס נווה זאב",2.719714919349001
1580,מתנס נווה נוי,2.6119971306862975
1581,"מתנ""ס לוין",2.1765330552516904
1581,"מתנ""ס נירים",2.631662053802967
1581,"מתנ""ס נעורים",2.031941618295122
1581,"מתנ""ס פאני קפלן",2.4592769994814128
1581,"מתנ""ס טאובל",1.5299972194658853
1581,"מתנ""ס - י'א",3.433112499124743
1581,מרכז הצעירים,1.2858943244214824
1581,"מתנ""ס רמות",3.8524937318711383
1581,"מתנ""ס נווה זאב",2.6259135564590252
1581,מתנס נווה נוי,2.3331439503546334
1582,"מתנ""ס לוין",2.1704678077292905
1582,"מתנ""ס נירים",2.6224351478129546
1582,"מתנ""ס נעורים",2.1137946083952985
1582,"מתנ""ס פאני קפלן",2.5645313516082027
1582,"מתנ""ס טאובל",1.80223907441476
1582,"מתנ""ס - י'א",3.144195366289455
1582,מרכז הצעירים,0.9707929807063282
1582,"מתנ""ס רמות",3.954135847457598
1582,"מתנ""ס נווה זאב",2.2462707951159864
1582,מתנס נווה נוי,2.072886861274144
1583,"מתנ""ס לוין",2.160962438628221
1583,"מתנ""ס נירים",2.58415738710475
1583,"מתנ""ס נעורים",2.2437621992529326
1583,"מתנ""ס פאני קפלן",2.707440875775076
1583,"מתנ""ס טאובל",2.220152509100034
1583,"מתנ""ס - י'א",2.6360422713410463
1583,מרכז הצעירים,0.7741793186063548
1583,"מתנ""ס רמות",4.053523110395003
1583,"מתנ""ס נווה זאב",1.6735310263915226
1583,מתנס נווה נוי,1.882802951862418
1584,"מתנ""ס לוין",2.075553555527977
1584,"מתנ""ס נירים",2.4926822091279677
1584,"מתנ""ס נעורים",2.179536081540595
1584,"מתנ""ס פאני קפלן",2.6426363722356405
1584,"מתנ""ס טאובל",2.214469299499487
1584,"מתנ""ס - י'א",2.522574827797382
1584,מרכז הצעירים,0.8749810945970078
1584,"מתנ""ס רמות",3.977475719301838
1584,"מתנ""ס נווה זאב",1.6481612499091483
1584,מתנס נווה נוי,1.9678397498028435
1585,"מתנ""ס לוין",2.014949302021154
1585,"מתנ""ס נירים",2.4310328561936103
1585,"מתנ""ס נעורים",2.124152941799539
1585,"מתנ""ס פאני קפלן",2.586934857064987
1585,"מתנ""ס טאובל",2.181305423375863
1585,"מתנ""ס - י'א",2.482929498275586
1585,מרכז הצעירים,0.9374574211813314
1585,"מתנ""ס רמות",3.9186369960646497
1585,"מתנ""ס נווה זאב",1.6718789410265995
1585,מתנס נווה נוי,2.0290537310264525
1586,"מתנ""ס לוין",1.9081836180677059
1586,"מתנ""ס נירים",2.3048249107819934
1586,"מתנ""ס נעורים",2.070287082832959
1586,"מתנ""ס פאני קפלן",2.527937226767388
1586,"מתנ""ס טאובל",2.2511632486288273
1586,"מתנ""ס - י'א",2.248615290999233
1586,מרכז הצעירים,1.1178103717688523
1586,"מתנ""ס רמות",3.8270665216976085
1586,"מתנ""ס נווה זאב",1.597112531264137
1586,מתנס נווה נוי,2.1659897911858677
1587,"מתנ""ס לוין",1.5393411557336145
1587,"מתנ""ס נירים",1.9567222567948823
1587,"מתנ""ס נעורים",1.6679831345961282
1587,"מתנ""ס פאני קפלן",2.1280733676532555
1587,"מתנ""ס טאובל",1.8767073630160935
1587,"מתנ""ס - י'א",2.3192297747826767
1587,מרכז הצעירים,1.4028093297549364
1587,"מתנ""ס רמות",3.4463236719422574
1587,"מתנ""ס נווה זאב",1.9932288973041916
1587,מתנס נווה נוי,2.504498488050972
1588,"מתנ""ס לוין",1.4800037420342942
1588,"מתנ""ס נירים",1.9111126119265
1588,"מתנ""ס נעורים",1.568144921457633
1588,"מתנ""ס פאני קפלן",2.0309584900667588
1588,"מתנ""ס טאובל",1.72738752972578
1588,"מתנ""ס - י'א",2.4388148067303916
1588,מרכז הצעירים,1.4488527160261162
1588,"מתנ""ס רמות",3.3689137720441535
1588,"מתנ""ס נווה זאב",2.1335092080199503
1588,מתנס נווה נוי,2.5672350569066755
1589,"מתנ""ס לוין",4.825916415707942
1589,"מתנ""ס נירים",5.267497856933692
1589,"מתנ""ס נעורים",4.550413977397432
1589,"מתנ""ס פאני קפלן",4.884898441978492
1589,"מתנ""ס טאובל",3.580191702638682
1589,"מתנ""ס - י'א",6.051157390381043
1589,מרכז הצעירים,3.01810064217966
1589,"מתנ""ס רמות",6.185533576012003
1589,"מתנ""ס נווה זאב",4.548032454393123
1589,מתנס נווה נוי,3.110791018312427
1590,"מתנ""ס לוין",4.858108671874409
1590,"מתנ""ס נירים",5.2997102183944165
1590,"מתנ""ס נעורים",4.58259035588982
1590,"מתנ""ס פאני קפלן",4.916890600164747
1590,"מתנ""ס טאובל",3.611780370148063
1590,"מתנ""ס - י'א",6.080348970945812
1590,מרכז הצעירים,3.043755507640031
1590,"מתנ""ס רמות",6.217046614331657
1590,"מתנ""ס נווה זאב",4.571452294584509
1590,מתנס נווה נוי,3.127675913979044
1591,"מתנ""ס לוין",4.863874735280861
1591,"מתנ""ס נירים",5.304544645985131
1591,"מתנ""ס נעורים",4.584620322936236
1591,"מתנ""ס פאני קפלן",4.916055872096321
1591,"מתנ""ס טאובל",3.607683879867246
1591,"מתנ""ס - י'א",6.101737555197489
1591,מרכז הצעירים,3.0723267185452596
1591,"מתנ""ס רמות",6.212347424502281
1591,"מתנ""ס נווה זאב",4.603140630722353
1591,מתנס נווה נוי,3.165439663636518
1592,"מתנ""ס לוין",4.906047986787348
1592,"מתנ""ס נירים",5.345626356335298
1592,"מתנ""ס נעורים",4.622486127965767
1592,"מתנ""ס פאני קפלן",4.950371435741042
1592,"מתנ""ס טאובל",3.6379935672467454
1592,"מתנ""ס - י'א",6.158681955351535
1592,מרכז הצעירים,3.1338150082121627
1592,"מתנ""ס רמות",6.241542242462269
1592,"מתנ""ס נווה זאב",4.665807161065524
1592,מתנס נווה נוי,3.2281482516142934
1593,"מתנ""ס לוין",4.940349120109273
1593,"מתנ""ס נירים",5.379781792498864
1593,"מתנ""ס נעורים",4.65614637366736
1593,"מתנ""ס פאני קפלן",4.983349213161384
1593,"מתנ""ס טאובל",3.670102732714618
1593,"מתנ""ס - י'א",6.192659570336555
1593,מרכז הצעירים,3.165428670867158
1593,"מתנ""ס רמות",6.2733224128065945
1593,"מתנ""ס נווה זאב",4.695783645221074
1593,מתנס נווה נוי,3.2527232396040353
1594,"מתנ""ס לוין",4.887771329807022
1594,"מתנ""ס נירים",5.324370161051944
1594,"מתנ""ס נעורים",4.593630309616109
1594,"מתנ""ס פאני קפלן",4.913188194657044
1594,"מתנ""ס טאובל",3.5929071728198556
1594,"מתנ""ס - י'א",6.187945915095574
1594,מרכז הצעירים,3.1890146016479957
1594,"מתנ""ס רמות",6.193020233347089
1594,"מתנ""ס נווה זאב",4.731265471288637
1594,מתנס נווה נוי,3.3183027398736344
1595,"מתנ""ס לוין",4.928543021835382
1595,"מתנ""ס נירים",5.364895166352742
1595,"מתנ""ס נעורים",4.6334624526592245
1595,"מתנ""ס פאני קפלן",4.952028445069026
1595,"מתנ""ס טאובל",3.6307049669346037
1595,"מתנ""ס - י'א",6.229211170677547
1595,מרכז הצעירים,3.2276969663452673
1595,"מתנ""ס רמות",6.230119399313258
1595,"מתנ""ס נווה זאב",4.7683907185786
1595,מתנס נווה נוי,3.3493207492384984
1596,"מתנ""ס לוין",4.900523804500406
