Entrances,Not_reside,Used,floors,appartment,Name,Shape_Leng,Shape_Area
1,0,מגורים,2,8,,0.00055943881,0.00000001924
1,0,מגורים,2,8,,0.00053484070,0.00000001774
1,0,מגורים,2,8,,0.00046003483,0.00000001318
1,0,מגורים,2,6,,0.00051197248,0.00000001634
1,0,מגורים,2,6,,0.00048377090,0.00000001463
1,0,מגורים,2,8,,0.00047417630,0.00000001404
1,0,מגורים,2,8,,0.00036678689,0.00000000756
1,0,מגורים,2,8,,0.00034843408,0.00000000677
1,0,מגורים,2,8,,0.00039912006,0.00000000870
1,0,מגורים,2,8,,0.00040361063,0.00000000882
1,0,מגורים,2,8,,0.00039160726,0.00000000840
1,0,מגורים,2,8,,0.00041267152,0.00000000918
1,0,מגורים,2,8,,0.00040801937,0.00000000902
1,0,מגורים,2,8,,0.00039628644,0.00000000867
1,0,מגורים,2,8,,0.00043062478,0.00000001014
1,0,מגורים,2,8,,0.00042079996,0.00000000983
1,0,מגורים,2,8,,0.00041914694,0.00000000966
1,0,מגורים,2,8,,0.00037288423,0.00000000773
1,0,מגורים,2,1,,0.00075628383,0.00000002787
1,0,מגורים,2,1,,0.00067900667,0.00000001553
2,0,מגורים,2,2,,0.00069835527,0.00000002003
1,0,מגורים,2,1,,0.00079113720,0.00000001616
1,0,מגורים,2,1,,0.00079625151,0.00000001975
1,0,מגורים,2,1,,0.00076311480,0.00000002012
1,0,מגורים,2,1,,0.00079982929,0.00000002116
1,0,מגורים,2,1,,0.00074386052,0.00000001589
2,0,מגורים,2,2,,0.00083794859,0.00000002643
1,0,מגורים,2,1,,0.00083985897,0.00000002325
1,0,מגורים,2,1,,0.00061224209,0.00000001436
1,0,מגורים,2,1,,0.00044474771,0.00000001228
1,0,מגורים,2,1,,0.00086108572,0.00000002210
1,0,מגורים,2,1,,0.00072866552,0.00000001927
1,1,קהילתי,2,0,מרכז קליטה חרוב,0.00132868519,0.00000007320
1,1,מסחרי,2,0,,0.00061563303,0.00000001949
1,0,מגורים,2,1,,0.00050365223,0.00000001523
2,0,מגורים,2,2,,0.00078252523,0.00000002067
2,0,מגורים,2,2,,0.00072446933,0.00000002281
2,0,מגורים,2,2,,0.00090434368,0.00000002700
1,0,מגורים,2,1,,0.00068659986,0.00000002021
1,0,מגורים,2,8,,0.00039721401,0.00000000982
1,0,מגורים,2,8,,0.00040163801,0.00000001002
1,0,מגורים,2,8,,0.00041325541,0.00000001056
1,0,מגורים,2,8,,0.00041915741,0.00000001083
1,0,מגורים,2,8,,0.00038125401,0.00000000908
1,0,מגורים,2,14,,0.00079462488,0.00000002333
1,0,מגורים,2,14,,0.00082433538,0.00000002560
1,0,מגורים,2,14,,0.00084158795,0.00000002718
1,0,מגורים,2,14,שירות פסיכולוגי חינוכי,0.00078424309,0.00000002227
1,0,מגורים,2,14,,0.00079881944,0.00000002329
1,0,מגורים,2,14,,0.00082663199,0.00000002578
1,0,מגורים,2,14,,0.00083528871,0.00000002647
1,0,מגורים,2,14,,0.00079517317,0.00000002304
1,0,מגורים,2,1,,0.00067146131,0.00000001195
1,0,מגורים,2,8,,0.00042735612,0.00000001119
1,0,מגורים,2,8,,0.00036385625,0.00000000818
1,0,מגורים,2,8,,0.00039361090,0.00000000938
1,0,מגורים,2,8,,0.00040207027,0.00000000972
1,0,מגורים,2,8,,0.00038326689,0.00000000896
1,0,מעונות סטודנטים,2,27,,0.00112952934,0.00000006536
1,0,מעונות סטודנטים,2,27,,0.00092543517,0.00000004818
1,0,מעונות סטודנטים,2,27,,0.00099940014,0.00000006306
1,0,מעונות סטודנטים,2,27,,0.00106049079,0.00000006436
1,0,מעונות סטודנטים,2,27,,0.00084545231,0.00000002833
1,0,מעונות סטודנטים,2,12,,0.00099075781,0.00000002832
1,0,מעונות סטודנטים,2,12,,0.00051773934,0.00000001638
1,0,מעונות סטודנטים,2,12,,0.00059531908,0.00000001953
1,0,מעונות סטודנטים,2,12,,0.00054464221,0.00000001746
1,0,מעונות סטודנטים,2,12,,0.00072562760,0.00000002418
1,0,מעונות סטודנטים,2,18,,0.00086916118,0.00000002332
1,0,מעונות סטודנטים,2,18,,0.00092284029,0.00000002426
1,0,מעונות סטודנטים,2,18,,0.00079460556,0.00000002333
1,0,מעונות סטודנטים,2,17,,0.00098871030,0.00000002835
1,0,מעונות סטודנטים,2,16,מעונות הסטודנטים,0.00079060876,0.00000002342
1,0,מעונות סטודנטים,2,17,,0.00086035058,0.00000002479
1,0,מעונות סטודנטים,2,20,,0.00087421793,0.00000002537
2,0,מגורים,2,30,,0.00079641521,0.00000002233
1,1,בית ספר,2,0,תיכון מקיף א',0.00104901348,0.00000004047
1,1,בית ספר,2,0,תיכון מקיף א',0.00105030301,0.00000004009
1,1,בית ספר,2,0,,0.00005620597,0.00000000025
1,1,בית ספר,2,0,,0.00005620651,0.00000000025
1,1,בית ספר,2,0,,0.00055882364,0.00000001837
1,1,בית ספר,2,0,,0.00063138366,0.00000002318
2,0,מגורים,2,2,,0.00105439542,0.00000002219
2,0,מגורים,2,2,,0.00064316416,0.00000001566
2,0,מגורים,2,2,,0.00053648831,0.00000000968
2,0,מגורים,2,2,,0.00075340407,0.00000001651
2,0,מגורים,2,2,,0.00094563372,0.00000002213
2,0,מגורים,2,2,,0.00042475795,0.00000000885
2,0,מגורים,2,2,,0.00055892013,0.00000001785
2,0,מגורים,2,2,,0.00063976192,0.00000001646
2,0,מגורים,2,2,,0.00072174636,0.00000002320
0,0,תחבורה,2,0,,0.00011230459,0.00000000054
1,0,מגורים,2,1,,0.00046760596,0.00000001058
2,0,מגורים,2,2,,0.00070670571,0.00000001626
1,0,מגורים,2,1,,0.00052606484,0.00000001327
1,0,מגורים,2,4,,0.00065593531,0.00000001846
1,0,מגורים,2,4,,0.00083442077,0.00000002102
1,0,מגורים,2,3,,0.00074447688,0.00000001566
1,0,מגורים,2,4,,0.00081634445,0.00000002077
1,0,מקלט,2,0,,0.00014816213,0.00000000129
1,1,בית ספר,2,0,,0.00185713468,0.00000006657
1,1,בית ספר,2,0,בי''ס נטעים,0.00081273374,0.00000002997
1,1,בית ספר,2,0,בי''ס נטעים,0.00088452581,0.00000003320
1,1,בית ספר,2,0,בי''ס נטעים,0.00082584689,0.00000002837
1,1,בית ספר,2,0,בי''ס נטעים,0.00105519204,0.00000004005
1,1,בית ספר,2,0,בי''ס נטעים,0.00059788028,0.00000002121
1,1,בית כנסת,2,0,,0.00049200450,0.00000001123
2,0,מגורים,2,1,,0.00088165964,0.00000002206
1,0,מגורים,2,1,,0.00058179123,0.00000001499
1,0,מגורים,2,1,,0.00043396156,0.00000001169
2,0,מגורים,2,2,,0.00077463204,0.00000002371
2,0,מגורים,2,2,,0.00089394069,0.00000002434
2,0,מגורים,2,2,,0.00075037183,0.00000002735
1,0,מקלט,2,0,,0.00027718123,0.00000000300
1,0,מקלט,2,0,,0.00028036851,0.00000000326
1,1,גן ילדים,2,0,,0.00050935748,0.00000001464
1,1,בית כנסת,2,0,,0.00040432698,0.00000000939
1,0,מקלט,2,0,,0.00027701996,0.00000000299
1,1,מקלט,2,0,,0.00031013684,0.00000000238
1,1,מקלט,2,0,,0.00030898755,0.00000000252
1,1,מקלט,2,0,,0.00017881933,0.00000000185
1,1,חינוך,2,0,,0.00151207338,0.00000010881
1,1,בית כנסת,2,0,,0.00041666222,0.00000000893
1,1,מקלט,2,0,,0.00019747757,0.00000000175
1,1,חינוך,2,0,בית אריאל מרכז למדעים,0.00113340162,0.00000003868
1,0,גן ילדים,2,0,,0.00085597822,0.00000002649
0,0,תחבורה,2,0,,0.00011223503,0.00000000054
1,1,בית ספר,2,0,,0.00104395638,0.00000004077
1,1,בית ספר,2,0,,0.00060170728,0.00000002312
1,1,בית ספר,2,0,,0.00280976905,0.00000013272
2,1,בית ספר,2,0,אולפנה ע''ש דינה ומשה דייקמן,0.00188638959,0.00000008403
2,0,מגורים,2,2,,0.00086043004,0.00000002080
1,1,מועדון,2,0,מרכז קהילתי התקווה,0.00076521308,0.00000002250
1,0,מגורים,2,1,,0.00038290566,0.00000000672
2,0,מגורים,2,7,,0.00066723370,0.00000002139
1,0,מגורים,2,15,,0.00054450258,0.00000001836
3,0,מגורים,2,3,,0.00114359921,0.00000003469
1,0,מקלט,2,0,,0.00033661508,0.00000000347
1,0,מגורים,2,8,,0.00052911751,0.00000001642
1,0,מגורים,2,8,,0.00056765206,0.00000001854
1,0,מגורים,2,8,,0.00056649728,0.00000001829
1,0,מגורים,2,8,,0.00056898664,0.00000001861
1,0,מגורים,2,8,,0.00057017219,0.00000001869
1,0,מגורים,2,1,,0.00051694028,0.00000001390
1,0,בית כנסת,2,0,,0.00054743509,0.00000001541
1,0,מגורים - חזית ציבורי/ מסחר,2,0,,0.00062106159,0.00000002257
1,0,מגורים - חזית ציבורי/ מסחר,2,1,,0.00058919804,0.00000001411
1,0,מגורים,2,1,,0.00036694537,0.00000000734
1,0,מגורים,2,1,,0.00043656852,0.00000001051
1,0,מגורים,2,1,,0.00046851463,0.00000001215
1,0,מגורים,2,1,,0.00035106736,0.00000000687
1,0,מגורים,2,8,,0.00044700944,0.00000001230
1,0,מגורים,2,8,,0.00044311807,0.00000001210
1,0,מגורים,2,8,,0.00043728052,0.00000001181
1,0,מגורים,2,8,,0.00044489454,0.00000001218
1,0,מגורים,2,8,,0.00043782655,0.00000001183
1,0,מגורים,2,1,,0.00044464818,0.00000001153
1,0,מגורים,2,1,,0.00032413531,0.00000000623
1,0,מגורים,2,4,,0.00077272483,0.00000001922
1,0,מגורים,2,4,,0.00069177191,0.00000001789
1,0,מגורים,2,4,,0.00078363713,0.00000002286
2,0,מגורים,2,2,,0.00098794389,0.00000002931
2,0,מגורים,2,2,,0.00087195878,0.00000002863
2,0,מגורים,2,2,,0.00088030215,0.00000002612
2,0,מגורים,2,2,,0.00083328373,0.00000002507
0,0,תחבורה,2,0,,0.00010044461,0.00000000053
2,0,מגורים,2,2,,0.00079620418,0.00000001911
1,0,מגורים,2,1,,0.00047619845,0.00000001197
1,0,מגורים,2,1,,0.00064039289,0.00000001428
1,0,מקלט,2,0,,0.00010274918,0.00000000063
1,0,מקלט,2,0,,0.00010083456,0.00000000062
1,0,מקלט,2,0,,0.00019496747,0.00000000237
5,5,מסחרי,2,0,,0.00083778632,0.00000002729
1,0,מקלט,2,0,,0.00008423236,0.00000000041
1,0,מגורים,2,4,,0.00071348608,0.00000001915
1,0,מגורים,2,4,,0.00049911265,0.00000001263
1,1,משרדים,2,0,,0.00070998333,0.00000002395
1,1,גן ילדים,2,0,,0.00118112298,0.00000004976
6,0,מגורים,2,48,,0.00276512172,0.00000006778
1,0,מקלט,2,0,,0.00030737971,0.00000000201
1,0,מקלט,2,0,,0.00030515166,0.00000000192
1,1,משרדים,2,0,,0.00045704505,0.00000001233
1,0,מקלט,2,0,,0.00009809387,0.00000000059
1,0,מקלט,2,0,,0.00009919615,0.00000000059
1,0,מקלט,2,0,,0.00019496535,0.00000000237
1,0,מקלט,2,0,,0.00014975604,0.00000000093
1,0,מקלט,2,0,,0.00015997198,0.00000000096
1,0,מקלט,2,0,,0.00020888318,0.00000000147
0,0,תחבורה,2,0,,0.00011579108,0.00000000074
1,0,מקלט,2,0,,0.00008292139,0.00000000042
1,0,מקלט,2,0,,0.00034483470,0.00000000331
1,0,מגורים,2,4,,0.00061798573,0.00000001511
1,0,מגורים,2,4,,0.00083441594,0.00000002291
1,1,בית ספר,2,0,,0.00098009970,0.00000005191
2,0,מגורים,2,2,,0.00087113125,0.00000002419
1,0,מגורים,2,4,,0.00075765362,0.00000002202
1,0,מגורים,2,4,,0.00073864558,0.00000001638
1,1,מקלט,2,0,,0.00011626105,0.00000000068
1,1,מקלט,2,0,,0.00011062394,0.00000000062
1,1,מקלט,2,0,,0.00015337634,0.00000000138
1,1,אחר,2,0,,0.00044481504,0.00000001009
2,0,מגורים,2,12,,0.00117453996,0.00000003329
1,0,מגורים,2,8,,0.00057549975,0.00000001383
1,0,מגורים,2,8,,0.00057266736,0.00000001360
1,0,מגורים,2,8,,0.00058327891,0.00000001360
1,0,מגורים,2,8,,0.00058429998,0.00000001368
1,0,מגורים,2,8,,0.00057595810,0.00000001355
1,0,מגורים,2,8,,0.00057268517,0.00000001345
1,0,מגורים,2,8,,0.00057171204,0.00000001339
1,0,מגורים,2,8,,0.00057824932,0.00000001369
1,0,מקלט,2,0,,0.00007833777,0.00000000038
1,0,מקלט,2,0,,0.00007675166,0.00000000036
1,0,מקלט,2,0,,0.00055445731,0.00000000735
1,0,מגורים,2,8,,0.00051170036,0.00000001137
1,0,מגורים,2,8,,0.00041492744,0.00000000933
1,0,מגורים,2,8,,0.00042871767,0.00000000984
1,0,מגורים,2,8,,0.00045300226,0.00000001089
1,0,מגורים,2,8,,0.00041252662,0.00000000940
2,0,מגורים,2,2,,0.00087052937,0.00000002467
0,0,תחבורה,2,0,,0.00011835280,0.00000000066
2,0,מגורים,2,2,,0.00076846049,0.00000002198
1,1,שיקום ורווחה,2,0,,0.00010558070,0.00000000060
1,1,שיקום ורווחה,2,0,,0.00013126467,0.00000000080
0,0,תחבורה,2,0,,0.00010651739,0.00000000049
0,0,תחבורה,2,0,,0.00006362177,0.00000000024
1,1,בית חולים,2,0,פיזיותרפיה,0.00097705143,0.00000005931
1,1,מסחרי,2,0,מפעל עבודה שיקומי יחד,0.00251120666,0.00000014080
1,1,תחנת דלק,2,0,,0.00098328958,0.00000004309
2,0,מגורים,2,12,,0.00077917025,0.00000002113
2,0,מגורים,2,30,,0.00081822387,0.00000002259
0,0,אוניברסיטה,2,0,,0.00011586289,0.00000000081
0,0,תחבורה,2,0,,0.00009386588,0.00000000045
0,0,תחבורה,2,0,,0.00011012302,0.00000000064
1,0,מגורים,2,4,,0.00068065950,0.00000001917
1,0,מגורים,2,8,,0.00097682270,0.00000002624
1,0,מגורים,2,4,,0.00094983292,0.00000003002
1,1,בית כנסת,2,0,,0.00058413744,0.00000001962
2,1,בית כנסת,2,0,,0.00052026323,0.00000001769
1,0,מגורים,2,1,,0.00047392593,0.00000001006
1,0,מגורים,2,1,,0.00047269979,0.00000001165
1,0,מגורים,2,1,,0.00041337140,0.00000000895
1,0,מגורים,2,1,,0.00047461622,0.00000001008
1,0,מגורים,2,1,,0.00047127068,0.00000001348
1,1,מסחרי,2,0,,0.00023503376,0.00000000333
1,1,מרכז קליטה,2,0,,0.00126920087,0.00000006237
1,0,מגורים,2,4,,0.00075123376,0.00000002312
1,0,מגורים,2,12,,0.00087388980,0.00000002952
1,0,מגורים,2,4,,0.00062723219,0.00000001655
4,0,מגורים,2,4,,0.00066750498,0.00000002079
4,0,מגורים,2,4,,0.00063597297,0.00000001915
1,0,מגורים,2,12,,0.00086435151,0.00000002934
4,0,מגורים,2,4,,0.00093708793,0.00000002514
1,1,גן ילדים,2,0,,0.00057539504,0.00000002202
1,0,מגורים,2,1,,0.00047024616,0.00000000956
1,0,מגורים,2,1,,0.00056872734,0.00000001185
1,0,מגורים,2,1,,0.00047062881,0.00000001142
1,0,מגורים,2,1,,0.00047520380,0.00000001213
1,0,מגורים,2,4,,0.00044619802,0.00000001148
1,0,מגורים,2,4,,0.00045837608,0.00000001091
1,1,בית כנסת,2,0,,0.00078270076,0.00000002939
1,0,מקלט,2,0,,0.00055008343,0.00000001431
1,1,מקלט,2,0,מועדון הקריקט,0.00074982896,0.00000002157
2,0,מגורים,2,12,,0.00134367984,0.00000003900
1,0,מגורים,2,4,,0.00074084548,0.00000001933
3,0,מגורים,2,18,,0.00133349248,0.00000003736
1,0,מגורים,2,15,,0.00054027229,0.00000001810
1,0,מגורים,2,15,,0.00054067578,0.00000001810
1,0,מגורים,2,12,,0.00088613733,0.00000002654
1,0,מגורים,2,4,,0.00059766175,0.00000001783
1,0,מגורים,2,8,,0.00056375031,0.00000001342
1,0,מגורים,2,8,,0.00055059761,0.00000001350
1,0,מגורים,2,8,,0.00055711153,0.00000001382
1,0,מגורים,2,8,,0.00056001629,0.00000001372
1,0,מגורים,2,8,,0.00055329352,0.00000001357
1,0,מגורים,2,32,,0.00084777710,0.00000002990
1,0,מגורים,2,1,,0.00059297881,0.00000001757
1,0,מגורים,2,1,,0.00060696791,0.00000001850
1,0,מגורים,2,1,,0.00049703071,0.00000001256
1,0,מגורים,2,1,,0.00041762993,0.00000000868
1,0,מגורים,2,1,,0.00061812001,0.00000001985
1,0,מגורים,2,1,,0.00058651126,0.00000001865
1,0,מגורים,2,1,,0.00073921061,0.00000001846
1,0,מגורים,2,1,,0.00050296747,0.00000001304
1,0,מגורים,2,1,,0.00049928063,0.00000001157
1,0,מגורים,2,1,,0.00056670535,0.00000001317
1,0,מגורים,2,1,,0.00053169127,0.00000001652
1,0,מגורים,2,1,,0.00041650086,0.00000000867
1,0,מגורים,2,1,,0.00058365753,0.00000001603
1,0,גן ילדים,2,0,,0.00067556034,0.00000002185
1,0,בית ספר,2,0,בי''ס יובלים,0.00250989168,0.00000011165
1,0,מגורים,2,32,,0.00094692976,0.00000003364
1,0,מגורים,2,32,,0.00092898857,0.00000003361
1,0,מגורים,2,1,,0.00041928838,0.00000000808
1,0,מגורים,2,1,,0.00041312953,0.00000000876
1,0,מגורים,2,1,,0.00040731936,0.00000000749
1,0,מגורים,2,1,,0.00039793705,0.00000000812
1,0,מגורים,2,1,,0.00040554753,0.00000000715
1,0,מגורים,2,1,,0.00041792019,0.00000000784
1,0,מגורים,2,1,,0.00043559069,0.00000000867
1,0,מגורים,2,1,,0.00042355063,0.00000000814
1,0,מגורים,2,1,,0.00041908654,0.00000000800
1,0,מגורים,2,5,,0.00041261034,0.00000000932
1,0,מגורים,2,5,,0.00040889291,0.00000000918
1,0,מגורים,2,5,,0.00041625772,0.00000000935
1,0,מגורים,2,5,,0.00041399489,0.00000000925
1,0,מגורים,2,6,,0.00051363053,0.00000001148
1,0,מגורים,2,6,,0.00050505317,0.00000001215
1,0,מגורים,2,5,,0.00041263176,0.00000000919
1,0,מגורים,2,5,,0.00040885298,0.00000000924
1,0,מגורים,2,1,,0.00039127020,0.00000000712
1,0,מגורים,2,1,,0.00042147301,0.00000000924
1,0,מגורים,2,1,,0.00041128675,0.00000000841
1,0,מגורים,2,1,,0.00040318609,0.00000000830
1,0,מגורים,2,1,,0.00042647249,0.00000000813
1,0,מגורים,2,1,,0.00040695783,0.00000000830
1,0,מגורים,2,1,,0.00038428259,0.00000000813
1,0,מגורים,2,1,,0.00033320144,0.00000000619
1,0,מגורים,2,1,,0.00033521923,0.00000000629
1,0,מגורים,2,1,,0.00032419531,0.00000000574
1,0,מגורים,2,1,,0.00032833832,0.00000000597
1,0,מגורים,2,1,,0.00038601857,0.00000000809
1,0,מגורים,2,6,,0.00050584170,0.00000001165
1,1,חינוך,2,0,מיח''א,0.00104404648,0.00000003866
1,0,מגורים,2,34,,0.00121403365,0.00000004003
1,8,מסחרי,2,0,מרכז מסחרי,0.00097793676,0.00000004178
1,1,בית כנסת,2,0,,0.00098017355,0.00000003632
1,1,ספורט,2,0,אשכול פיס,0.00119286024,0.00000008842
1,1,בית ספר,2,0,תיכון מקיף ו' קוהל,0.00376977935,0.00000039875
1,1,גן ילדים,2,0,גן דותן,0.00081144709,0.00000002137
1,1,קהילתי,2,0,מרכז יום לקשיש צרטקוף,0.00141468952,0.00000005291
1,1,בית ספר,2,0,בי''ס נתיבי עם,0.00167396228,0.00000005999
1,1,בית כנסת,2,0,קהילת אשל אברהם,0.00124861506,0.00000005930
1,1,בית כנסת,2,0,,0.00100284025,0.00000003673
1,1,מסחרי,2,0,,0.00036022937,0.00000000613
1,0,בית ספר,2,0,,0.00188632926,0.00000008476
1,0,בית ספר,2,0,,0.00068876376,0.00000003215
1,0,מגורים,2,24,,0.00102827443,0.00000002924
1,0,מגורים,2,28,,0.00106758826,0.00000003025
1,0,מגורים,2,6,,0.00049913758,0.00000001231
1,0,מגורים,2,6,,0.00049252291,0.00000001212
1,0,מגורים,2,24,,0.00099320810,0.00000002977
1,0,מגורים,2,28,,0.00109001441,0.00000003231
1,0,מגורים,2,24,,0.00103053048,0.00000003029
1,0,מגורים,2,5,,0.00043551857,0.00000000979
1,0,מגורים,2,5,,0.00046222554,0.00000001048
1,0,מגורים,2,24,,0.00108689996,0.00000003275
1,0,מגורים,2,28,,0.00014465912,0.00000000083
1,0,מגורים,2,28,,0.00109086542,0.00000003309
1,0,מגורים,2,24,,0.00101530981,0.00000003112
1,1,גן ילדים,2,0,,0.00075220487,0.00000002362
1,0,מגורים,2,24,,0.00105401836,0.00000003162
1,0,מגורים,2,28,,0.00107012175,0.00000003154
1,0,מגורים,2,24,,0.00096338627,0.00000002902
1,1,גן ילדים,2,0,,0.00129331014,0.00000005517
1,0,מגורים,2,24,,0.00099651870,0.00000002824
1,0,מגורים,2,5,,0.00049951805,0.00000001209
1,0,מגורים,2,5,,0.00049714996,0.00000001232
1,0,מגורים,2,28,,0.00102737075,0.00000003005
1,0,מגורים,2,24,,0.00104696105,0.00000003144
6,10,מסחרי,2,0,מרכז מסחרי,0.00240041864,0.00000016755
1,1,גן ילדים,2,0,,0.00116583524,0.00000003820
1,1,בית ספר,2,0,בי''ס מולדת,0.00265918306,0.00000020092
1,0,מגורים,2,24,,0.00013697981,0.00000000093
1,0,מגורים,2,24,,0.00100077443,0.00000002944
1,0,מגורים,2,28,,0.00103966550,0.00000003080
1,0,מגורים,2,24,,0.00013515350,0.00000000095
1,0,מגורים,2,24,,0.00104381134,0.00000003054
1,0,מגורים,2,24,,0.00101285654,0.00000002990
1,0,מגורים,2,6,,0.00049572582,0.00000001168
1,0,מגורים,2,6,,0.00049592618,0.00000001212
1,0,מגורים,2,8,,0.00053995734,0.00000001408
1,0,מגורים,2,8,,0.00053173429,0.00000001386
1,0,מגורים,2,8,,0.00054861002,0.00000001418
1,0,מגורים,2,8,,0.00053743062,0.00000001390
1,0,מגורים,2,1,,0.00051653049,0.00000001215
1,0,מגורים,2,1,,0.00051887700,0.00000001217
1,0,מגורים,2,1,,0.00051755692,0.00000001220
1,0,מגורים,2,1,,0.00051057218,0.00000001071
1,0,מגורים,2,1,,0.00050387392,0.00000001228
1,0,מגורים,2,1,,0.00049517458,0.00000001221
1,0,מגורים,2,1,,0.00050211040,0.00000001108
1,0,מגורים,2,1,,0.00051537271,0.00000001228
1,0,מגורים,2,28,,0.00109303740,0.00000003278
1,0,מגורים,2,24,,0.00102781738,0.00000003033
1,0,מגורים,2,24,,0.00088357910,0.00000002715
1,0,מגורים,2,1,,0.00035608827,0.00000000597
1,0,מגורים,2,1,,0.00054541730,0.00000001319
1,0,מגורים,2,1,,0.00050997163,0.00000001090
1,0,מגורים,2,1,,0.00057499303,0.00000001483
1,0,מגורים,2,1,,0.00059930896,0.00000001168
1,0,מגורים,2,28,,0.00099017082,0.00000002904
1,0,מגורים,2,24,,0.00098461697,0.00000002918
1,0,מגורים,2,6,,0.00049482757,0.00000001227
1,0,מועדון,2,0,מועדון פיס לנוער,0.00062657860,0.00000002077
1,0,מגורים,2,36,,0.00114535874,0.00000004361
1,0,מגורים,2,36,,0.00117219883,0.00000004362
1,0,מגורים,2,36,,0.00118541316,0.00000004393
1,0,מגורים,2,1,,0.00037436726,0.00000000764
1,0,מגורים,2,1,,0.00038581324,0.00000000722
1,0,מגורים,2,1,,0.00039509809,0.00000000746
1,0,מגורים,2,1,,0.00038201511,0.00000000695
1,0,מגורים,2,1,,0.00039862892,0.00000000747
1,0,מגורים,2,1,,0.00038443281,0.00000000703
1,0,מגורים,2,1,,0.00040168632,0.00000000759
1,0,מגורים,2,1,,0.00037875254,0.00000000689
1,0,מגורים,2,1,,0.00039212102,0.00000000739
1,0,מגורים,2,1,,0.00035912991,0.00000000781
1,0,מגורים,2,1,,0.00036217409,0.00000000799
1,0,מגורים,2,1,,0.00038258639,0.00000000822
1,0,מגורים,2,1,,0.00037619469,0.00000000674
1,0,מגורים,2,1,,0.00038739405,0.00000000704
1,0,מגורים,2,1,,0.00039301258,0.00000000751
1,0,מגורים,2,1,,0.00039131932,0.00000000719
1,0,מגורים,2,1,,0.00037260725,0.00000000786
1,0,מגורים,2,1,,0.00036184557,0.00000000731
1,0,מגורים,2,1,,0.00039148594,0.00000000776
1,0,מגורים,2,1,,0.00037571638,0.00000000706
1,0,מגורים,2,1,,0.00039210535,0.00000000773
1,0,מגורים,2,1,,0.00038050156,0.00000000712
1,0,מגורים,2,1,,0.00037345153,0.00000000789
1,0,מגורים,2,1,,0.00036239477,0.00000000742
1,0,מגורים,2,8,,0.00064409083,0.00000001694
1,0,מגורים,2,8,,0.00064165891,0.00000001694
1,0,מגורים,2,8,,0.00056453054,0.00000001361
1,0,מגורים,2,8,,0.00056347625,0.00000001357
1,0,מגורים,2,8,,0.00066461035,0.00000001683
1,0,מגורים,2,1,,0.00058631192,0.00000001374
1,0,מגורים,2,1,,0.00059330298,0.00000001372
1,0,מגורים,2,1,,0.00031158639,0.00000000329
1,0,מגורים,2,1,,0.00054764890,0.00000001175
1,0,מגורים,2,1,,0.00014822549,0.00000000117
1,0,מגורים,2,1,,0.00041110031,0.00000000919
1,0,מגורים,2,1,,0.00055372069,0.00000001434
1,0,מגורים,2,1,,0.00049918308,0.00000001340
1,0,מגורים,2,1,,0.00057089340,0.00000001585
1,0,מגורים,2,1,,0.00059159814,0.00000001658
1,0,מגורים,2,1,,0.00058030629,0.00000001620
1,0,מגורים,2,1,,0.00047562646,0.00000001194
1,0,מגורים,2,1,,0.00049745602,0.00000001343
1,0,מגורים,2,1,,0.00050491972,0.00000001389
1,0,מגורים,2,1,,0.00055750899,0.00000001500
1,0,מגורים,2,1,,0.00063526348,0.00000001590
1,0,מגורים,2,1,,0.00053672981,0.00000001278
1,0,מגורים,2,1,,0.00052689540,0.00000001426
1,0,מגורים,2,1,,0.00053985030,0.00000001330
1,0,מגורים,2,1,,0.00053059332,0.00000001317
1,0,מגורים,2,1,,0.00056298408,0.00000001465
1,0,מגורים,2,1,,0.00056037499,0.00000001464
1,0,מגורים,2,1,,0.00055957697,0.00000001487
1,0,מגורים,2,1,,0.00052245824,0.00000001290
1,0,מגורים,2,1,,0.00051248484,0.00000001064
1,0,מגורים,2,1,,0.00048673894,0.00000001082
1,0,מגורים,2,1,,0.00050465552,0.00000001296
1,0,מגורים,2,1,,0.00050791703,0.00000001324
1,0,מגורים,2,1,,0.00047358802,0.00000001008
1,0,מגורים,2,1,,0.00041359336,0.00000000896
1,0,מגורים,2,1,,0.00055360475,0.00000001496
1,0,מגורים,2,1,,0.00056697268,0.00000001518
1,0,מגורים,2,1,,0.00046888954,0.00000001027
1,0,מגורים,2,1,,0.00046372366,0.00000001014
1,1,גן ילדים,2,0,,0.00082704627,0.00000002419
1,0,מגורים,2,24,,0.00105846720,0.00000003069
1,0,מגורים,2,1,,0.00062692350,0.00000001734
1,0,מגורים,2,1,,0.00062304754,0.00000001713
1,0,מגורים,2,1,,0.00046700771,0.00000001205
1,0,מגורים,2,1,,0.00051522659,0.00000001280
1,0,מגורים,2,1,,0.00051955253,0.00000001205
1,0,מגורים,2,1,,0.00050231814,0.00000001058
1,0,מגורים,2,1,,0.00044268371,0.00000000912
1,0,מגורים,2,1,,0.00043014848,0.00000000902
1,0,מגורים,2,1,,0.00042807612,0.00000000919
1,0,מגורים,2,1,,0.00043218755,0.00000000904
1,0,מגורים,2,1,,0.00042216373,0.00000000888
1,0,מגורים,2,1,,0.00042867821,0.00000000916
1,0,מגורים,2,8,,0.00057032035,0.00000001363
1,0,מגורים,2,8,,0.00057115562,0.00000001352
1,0,מגורים,2,8,,0.00057429098,0.00000001360
1,0,מגורים,2,8,,0.00057148751,0.00000001380
1,0,מגורים,2,8,,0.00056810091,0.00000001367
